dataset,sequence_id,relative_path,action,object_name,skill,clip_start_s,clip_end_s,tsne_x,tsne_y
Dongbu MoCap,20260330000166_1_1775009756#clip054,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000166/20260330000166_1_1775009756#clip054,carry,Box_H_1,carry_box,53.99946,58.99941,12.131853103637695,-2.437042236328125
Dongbu MoCap,20260330000166_1_1775009756#clip055,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000166/20260330000166_1_1775009756#clip055,carry,Box_H_1,carry_box,54.999449999999996,59.9994,-45.51810836791992,33.54835891723633
Dongbu MoCap,20260330000166_1_1775009756#clip056,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000166/20260330000166_1_1775009756#clip056,carry,Box_H_1,carry_box,55.99944,60.99939,-57.60212707519531,50.8586311340332
Dongbu MoCap,20260330000166_1_1775009756#clip057,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000166/20260330000166_1_1775009756#clip057,carry,Box_H_1,carry_box,56.99943,61.99938,-57.75270080566406,72.87531280517578
Dongbu MoCap,20260330000167_1_1775007163#clip000,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip000,carry,Box_H_1,carry_box,0.0,4.99995,-60.989994049072266,69.00845336914062
Dongbu MoCap,20260330000167_1_1775007163#clip001,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip001,carry,Box_H_1,carry_box,0.9999899999999999,5.99994,-54.7117919921875,64.36308288574219
Dongbu MoCap,20260330000167_1_1775007163#clip002,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip002,carry,Box_H_1,carry_box,1.9999799999999999,6.99993,-44.20856857299805,49.53439712524414
Dongbu MoCap,20260330000167_1_1775007163#clip003,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip003,carry,Box_H_1,carry_box,2.99997,7.9999199999999995,6.6165571212768555,12.643744468688965
Dongbu MoCap,20260330000167_1_1775007163#clip004,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip004,carry,Box_H_1,carry_box,3.9999599999999997,8.99991,21.187746047973633,12.26042652130127
Dongbu MoCap,20260330000167_1_1775007163#clip005,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip005,carry,Box_H_1,carry_box,4.99995,9.9999,10.083950996398926,-21.30901336669922
Dongbu MoCap,20260330000167_1_1775007163#clip006,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip006,carry,Box_H_1,carry_box,5.99994,10.99989,5.0589280128479,-26.63625144958496
Dongbu MoCap,20260330000167_1_1775007163#clip007,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip007,carry,Box_H_1,carry_box,6.99993,11.99988,-3.3032968044281006,-63.78772735595703
Dongbu MoCap,20260330000167_1_1775007163#clip008,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip008,carry,Box_H_1,carry_box,7.9999199999999995,12.99987,14.873208999633789,-48.46595001220703
Dongbu MoCap,20260330000167_1_1775007163#clip009,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip009,carry,Box_H_1,carry_box,8.99991,13.99986,14.136194229125977,-18.45082664489746
Dongbu MoCap,20260330000167_1_1775007163#clip010,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip010,carry,Box_H_1,carry_box,9.9999,14.99985,13.957910537719727,-17.522506713867188
Dongbu MoCap,20260330000167_1_1775007163#clip011,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip011,carry,Box_H_1,carry_box,10.99989,15.999839999999999,11.189140319824219,-3.780287504196167
Dongbu MoCap,20260330000167_1_1775007163#clip012,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip012,carry,Box_H_1,carry_box,11.99988,16.99983,12.471994400024414,-5.625426769256592
Dongbu MoCap,20260330000167_1_1775007163#clip013,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip013,carry,Box_H_1,carry_box,12.99987,17.99982,11.990857124328613,-4.13047456741333
Dongbu MoCap,20260330000167_1_1775007163#clip014,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip014,carry,Box_H_1,carry_box,13.99986,18.99981,18.981250762939453,-21.922624588012695
Dongbu MoCap,20260330000167_1_1775007163#clip015,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip015,carry,Box_H_1,carry_box,14.99985,19.9998,20.854602813720703,-23.323606491088867
Dongbu MoCap,20260330000167_1_1775007163#clip016,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip016,carry,Box_H_1,carry_box,15.999839999999999,20.99979,24.22361946105957,-48.29409408569336
Dongbu MoCap,20260330000167_1_1775007163#clip017,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip017,carry,Box_H_1,carry_box,16.99983,21.99978,9.93218994140625,-80.69187927246094
Dongbu MoCap,20260330000167_1_1775007163#clip018,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip018,carry,Box_H_1,carry_box,17.99982,22.999769999999998,16.61448860168457,-67.43098449707031
Dongbu MoCap,20260330000167_1_1775007163#clip019,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip019,carry,Box_H_1,carry_box,18.99981,23.99976,21.457408905029297,-53.74365997314453
Dongbu MoCap,20260330000167_1_1775007163#clip020,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip020,carry,Box_H_1,carry_box,19.9998,24.99975,25.12900733947754,-27.544174194335938
Dongbu MoCap,20260330000167_1_1775007163#clip021,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip021,carry,Box_H_1,carry_box,20.99979,25.99974,18.302143096923828,-7.872812271118164
Dongbu MoCap,20260330000167_1_1775007163#clip022,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip022,carry,Box_H_1,carry_box,21.99978,26.99973,15.717768669128418,-6.561537265777588
Dongbu MoCap,20260330000167_1_1775007163#clip023,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip023,carry,Box_H_1,carry_box,22.999769999999998,27.99972,15.366588592529297,-7.4837751388549805
Dongbu MoCap,20260330000167_1_1775007163#clip024,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip024,carry,Box_H_1,carry_box,23.99976,28.99971,17.858461380004883,-20.1196231842041
Dongbu MoCap,20260330000167_1_1775007163#clip025,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip025,carry,Box_H_1,carry_box,24.99975,29.9997,19.663944244384766,-22.525863647460938
Dongbu MoCap,20260330000167_1_1775007163#clip026,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip026,carry,Box_H_1,carry_box,25.99974,30.99969,24.581357955932617,-46.624385833740234
Dongbu MoCap,20260330000167_1_1775007163#clip027,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip027,carry,Box_H_1,carry_box,26.99973,31.999679999999998,11.536209106445312,-78.75912475585938
Dongbu MoCap,20260330000167_1_1775007163#clip028,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip028,carry,Box_H_1,carry_box,27.99972,32.99967,10.079270362854004,-81.37732696533203
Dongbu MoCap,20260330000167_1_1775007163#clip029,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip029,carry,Box_H_1,carry_box,28.99971,33.99966,22.049840927124023,-54.63679885864258
Dongbu MoCap,20260330000167_1_1775007163#clip030,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip030,carry,Box_H_1,carry_box,29.9997,34.99965,25.870187759399414,-31.018131256103516
Dongbu MoCap,20260330000167_1_1775007163#clip031,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip031,carry,Box_H_1,carry_box,30.99969,35.99964,14.226519584655762,-17.36598014831543
Dongbu MoCap,20260330000167_1_1775007163#clip032,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip032,carry,Box_H_1,carry_box,31.999679999999998,36.999629999999996,11.129984855651855,-3.7907302379608154
Dongbu MoCap,20260330000167_1_1775007163#clip033,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip033,carry,Box_H_1,carry_box,32.99967,37.99962,12.412095069885254,-5.613063335418701
Dongbu MoCap,20260330000167_1_1775007163#clip034,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip034,carry,Box_H_1,carry_box,33.99966,38.99961,10.853629112243652,-4.619565486907959
Dongbu MoCap,20260330000167_1_1775007163#clip035,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip035,carry,Box_H_1,carry_box,34.99965,39.9996,12.080606460571289,-16.853883743286133
Dongbu MoCap,20260330000167_1_1775007163#clip036,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip036,carry,Box_H_1,carry_box,35.99964,40.99959,19.77631950378418,-22.375530242919922
Dongbu MoCap,20260330000167_1_1775007163#clip037,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip037,carry,Box_H_1,carry_box,36.999629999999996,41.99958,23.90131950378418,-47.5305061340332
Dongbu MoCap,20260330000167_1_1775007163#clip038,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip038,carry,Box_H_1,carry_box,37.99962,42.99957,10.477416038513184,-79.80255889892578
Dongbu MoCap,20260330000167_1_1775007163#clip039,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip039,carry,Box_H_1,carry_box,38.99961,43.99956,20.46197509765625,-70.02700805664062
Dongbu MoCap,20260330000167_1_1775007163#clip040,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip040,carry,Box_H_1,carry_box,39.9996,44.99955,21.62937355041504,-54.38804626464844
Dongbu MoCap,20260330000167_1_1775007163#clip041,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip041,carry,Box_H_1,carry_box,40.99959,45.999539999999996,25.18761444091797,-27.908435821533203
Dongbu MoCap,20260330000167_1_1775007163#clip042,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip042,carry,Box_H_1,carry_box,41.99958,46.99953,16.936281204223633,-16.72923469543457
Dongbu MoCap,20260330000167_1_1775007163#clip043,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip043,carry,Box_H_1,carry_box,42.99957,47.99952,16.489625930786133,-7.4386491775512695
Dongbu MoCap,20260330000167_1_1775007163#clip044,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip044,carry,Box_H_1,carry_box,43.99956,48.99951,14.687243461608887,-6.664268970489502
Dongbu MoCap,20260330000167_1_1775007163#clip045,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip045,carry,Box_H_1,carry_box,44.99955,49.9995,15.943068504333496,-7.716644287109375
Dongbu MoCap,20260330000167_1_1775007163#clip046,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip046,carry,Box_H_1,carry_box,45.999539999999996,50.99949,18.63007354736328,-21.272960662841797
Dongbu MoCap,20260330000167_1_1775007163#clip047,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip047,carry,Box_H_1,carry_box,46.99953,51.99948,19.89921760559082,-22.870080947875977
Dongbu MoCap,20260330000167_1_1775007163#clip048,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip048,carry,Box_H_1,carry_box,47.99952,52.99947,21.006507873535156,-47.7975959777832
Dongbu MoCap,20260330000167_1_1775007163#clip049,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip049,carry,Box_H_1,carry_box,48.99951,53.99946,9.245943069458008,-79.2049560546875
Dongbu MoCap,20260330000167_1_1775007163#clip050,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip050,carry,Box_H_1,carry_box,49.9995,54.999449999999996,-21.683103561401367,-92.43115234375
Dongbu MoCap,20260330000167_1_1775007163#clip051,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip051,carry,Box_H_1,carry_box,50.99949,55.99944,-13.822724342346191,-102.79026794433594
Dongbu MoCap,20260330000167_1_1775007163#clip052,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip052,carry,Box_H_1,carry_box,51.99948,56.99943,14.748876571655273,-67.25615692138672
Dongbu MoCap,20260330000167_1_1775007163#clip053,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip053,carry,Box_H_1,carry_box,52.99947,57.99942,21.261606216430664,-52.86402893066406
Dongbu MoCap,20260330000167_1_1775007163#clip054,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip054,carry,Box_H_1,carry_box,53.99946,58.99941,15.552510261535645,-18.80252456665039
Dongbu MoCap,20260330000167_1_1775007163#clip055,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip055,carry,Box_H_1,carry_box,54.999449999999996,59.9994,10.415509223937988,-1.0683722496032715
Dongbu MoCap,20260330000167_1_1775007163#clip056,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip056,carry,Box_H_1,carry_box,55.99944,60.99939,0.5700594186782837,2.7137458324432373
Dongbu MoCap,20260330000167_1_1775007163#clip057,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775007163#clip057,carry,Box_H_1,carry_box,56.99943,61.99938,-55.83719253540039,53.12537384033203
Dongbu MoCap,20260330000167_1_1775009830#clip000,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip000,carry,Box_H_1,carry_box,0.0,4.99995,-61.15998840332031,87.05532836914062
Dongbu MoCap,20260330000167_1_1775009830#clip001,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip001,carry,Box_H_1,carry_box,0.9999899999999999,5.99994,-61.20917892456055,86.14250946044922
Dongbu MoCap,20260330000167_1_1775009830#clip002,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip002,carry,Box_H_1,carry_box,1.9999799999999999,6.99993,-55.01556396484375,64.46553802490234
Dongbu MoCap,20260330000167_1_1775009830#clip003,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip003,carry,Box_H_1,carry_box,2.99997,7.9999199999999995,-44.28949737548828,50.24958419799805
Dongbu MoCap,20260330000167_1_1775009830#clip004,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip004,carry,Box_H_1,carry_box,3.9999599999999997,8.99991,5.090359687805176,13.012598037719727
Dongbu MoCap,20260330000167_1_1775009830#clip005,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip005,carry,Box_H_1,carry_box,4.99995,9.9999,21.02082633972168,12.3757905960083
Dongbu MoCap,20260330000167_1_1775009830#clip006,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip006,carry,Box_H_1,carry_box,5.99994,10.99989,21.264854431152344,12.08987808227539
Dongbu MoCap,20260330000167_1_1775009830#clip007,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip007,carry,Box_H_1,carry_box,6.99993,11.99988,19.41075325012207,-26.990299224853516
Dongbu MoCap,20260330000167_1_1775009830#clip008,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip008,carry,Box_H_1,carry_box,7.9999199999999995,12.99987,20.031898498535156,-53.988494873046875
Dongbu MoCap,20260330000167_1_1775009830#clip009,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip009,carry,Box_H_1,carry_box,8.99991,13.99986,10.596755027770996,-79.14704895019531
Dongbu MoCap,20260330000167_1_1775009830#clip010,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip010,carry,Box_H_1,carry_box,9.9999,14.99985,10.453393936157227,-81.6771011352539
Dongbu MoCap,20260330000167_1_1775009830#clip011,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip011,carry,Box_H_1,carry_box,10.99989,15.999839999999999,23.38637924194336,-68.97882080078125
Dongbu MoCap,20260330000167_1_1775009830#clip012,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip012,carry,Box_H_1,carry_box,11.99988,16.99983,27.9768009185791,-47.0892448425293
Dongbu MoCap,20260330000167_1_1775009830#clip013,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip013,carry,Box_H_1,carry_box,12.99987,17.99982,26.759626388549805,-27.8094539642334
Dongbu MoCap,20260330000167_1_1775009830#clip014,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip014,carry,Box_H_1,carry_box,13.99986,18.99981,17.046701431274414,-16.454856872558594
Dongbu MoCap,20260330000167_1_1775009830#clip015,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip015,carry,Box_H_1,carry_box,14.99985,19.9998,16.569162368774414,-7.30586576461792
Dongbu MoCap,20260330000167_1_1775009830#clip016,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip016,carry,Box_H_1,carry_box,15.999839999999999,20.99979,15.125143051147461,-7.324068069458008
Dongbu MoCap,20260330000167_1_1775009830#clip017,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip017,carry,Box_H_1,carry_box,16.99983,21.99978,10.37770938873291,-15.407612800598145
Dongbu MoCap,20260330000167_1_1775009830#clip018,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip018,carry,Box_H_1,carry_box,17.99982,22.999769999999998,18.97751235961914,-20.338634490966797
Dongbu MoCap,20260330000167_1_1775009830#clip019,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip019,carry,Box_H_1,carry_box,18.99981,23.99976,21.46986961364746,-38.2072868347168
Dongbu MoCap,20260330000167_1_1775009830#clip020,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip020,carry,Box_H_1,carry_box,19.9998,24.99975,11.740989685058594,-78.36418151855469
Dongbu MoCap,20260330000167_1_1775009830#clip021,box_mocap/move_case1/data_MWV/seat12/MWVOPT_20260330000167/20260330000167_1_1775009830#clip021,carry,Box_H_1,carry_box,20.99979,25.99974,9.69450855255127,-80.39385223388672
